#AGE= 2.000 EEPS=276
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 121  1.577974  3.8096  3.8378  0.9903  2.6684  2.7310  2.2950  2.0239  1.7596  1.4298  1.2060  1.1916  2.1165  2.3940
 122  1.578241  3.8103  3.8372  0.9937  2.6556  2.7194  2.2857  2.0159  1.7527  1.4246  1.2022  1.1879  2.1081  2.3841
 123  1.578497  3.8111  3.8366  0.9974  2.6423  2.7074  2.2761  2.0076  1.7456  1.4194  1.1983  1.1842  2.0993  2.3737
 124  1.578743  3.8119  3.8361  1.0013  2.6278  2.6943  2.2658  1.9987  1.7381  1.4139  1.1944  1.1806  2.0899  2.3626
 125  1.578975  3.8129  3.8358  1.0054  2.6124  2.6804  2.2549  1.9895  1.7304  1.4084  1.1905  1.1769  2.0800  2.3508
 126  1.579193  3.8139  3.8356  1.0097  2.5960  2.6656  2.2433  1.9797  1.7222  1.4027  1.1866  1.1733  2.0696  2.3384
 127  1.579388  3.8149  3.8353  1.0143  2.5786  2.6498  2.2311  1.9693  1.7136  1.3966  1.1824  1.1695  2.0585  2.3251
 128  1.579561  3.8161  3.8349  1.0193  2.5602  2.6331  2.2180  1.9582  1.7043  1.3901  1.1778  1.1652  2.0467  2.3110
 129  1.579718  3.8173  3.8346  1.0244  2.5412  2.6157  2.2044  1.9468  1.6948  1.3834  1.1733  1.1611  2.0344  2.2963
 130  1.579860  3.8185  3.8343  1.0296  2.5216  2.5978  2.1905  1.9351  1.6851  1.3767  1.1688  1.1569  2.0219  2.2813
 131  1.579987  3.8198  3.8341  1.0350  2.5015  2.5795  2.1762  1.9231  1.6752  1.3698  1.1641  1.1526  2.0090  2.2658
 132  1.580096  3.8211  3.8336  1.0406  2.4812  2.5606  2.1615  1.9106  1.6648  1.3624  1.1590  1.1478  1.9957  2.2500
 133  1.580194  3.8224  3.8314  1.0482  2.4557  2.5366  2.1417  1.8932  1.6496  1.3504  1.1494  1.1386  1.9774  2.2290
 134  1.580282  3.8239  3.8298  1.0559  2.4293  2.5117  2.1216  1.8758  1.6346  1.3390  1.1406  1.1302  1.9589  2.2076
 135  1.580357  3.8256  3.8306  1.0620  2.4058  2.4902  2.1055  1.8626  1.6243  1.3327  1.1374  1.1274  1.9446  2.1899
 136  1.580421  3.8272  3.8308  1.0680  2.3839  2.4698  2.0899  1.8498  1.6140  1.3260  1.1333  1.1238  1.9307  2.1730
 137  1.580471  3.8286  3.8305  1.0741  2.3619  2.4491  2.0738  1.8362  1.6028  1.3183  1.1281  1.1190  1.9161  2.1556
 138  1.580519  3.8300  3.8298  1.0805  2.3398  2.4280  2.0572  1.8220  1.5910  1.3097  1.1220  1.1132  1.9010  2.1377
 139  1.580586  3.8314  3.8296  1.0863  2.3195  2.4088  2.0422  1.8095  1.5807  1.3027  1.1174  1.1089  1.8875  2.1216
 140  1.580688  3.8318  3.8302  1.0873  2.3151  2.4048  2.0395  1.8075  1.5794  1.3023  1.1177  1.1094  1.8852  2.1185
 141  1.580737  3.8314  3.8302  1.0857  2.3208  2.4102  2.0436  1.8109  1.5821  1.3040  1.1187  1.1103  1.8889  2.1229
 142  1.580807  3.8308  3.8307  1.0826  2.3316  2.4205  2.0518  1.8179  1.5880  1.3084  1.1219  1.1133  1.8964  2.1318
 143  1.580851  3.8293  3.8303  1.0769  2.3523  2.4399  2.0666  1.8301  1.5977  1.3146  1.1255  1.1165  1.9096  2.1478
 144  1.580927  3.8266  3.8227  1.0738  2.3724  2.4569  2.0754  1.8343  1.5976  1.3083  1.1147  1.1050  1.9156  2.1589
 145  1.580993  3.8249  3.8140  1.0761  2.3749  2.4570  2.0704  1.8266  1.5873  1.2941  1.0977  1.0876  1.9089  2.1553
 146  1.581080  3.8232  3.8021  1.0809  2.3717  2.4509  2.0590  1.8122  1.5702  1.2729  1.0736  1.0629  1.8957  2.1454
 147  1.581201  3.8219  3.7904  1.0874  2.3628  2.4394  2.0435  1.7944  1.5503  1.2499  1.0483  1.0373  1.8788  2.1310
 148  1.581429  3.8200  3.7784  1.0921  2.3609  2.4343  2.0326  1.7805  1.5334  1.2287  1.0239  1.0124  1.8660  2.1217
