#NUMBER OF AGES=16 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 4.0890E-05 5.3482E-05  -2.51  -0.20
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 131  1.630149  4.0970  4.4619  1.5296  1.1971  1.6911  1.7932  1.8173  1.8479  1.9504  1.9734  2.0174  1.7637  1.7646
 132  1.632341  4.0974  4.4587  1.5352  1.1839  1.6794  1.7817  1.8060  1.8368  1.9396  1.9627  2.0069  1.7523  1.7531
 133  1.634550  4.0979  4.4553  1.5410  1.1705  1.6673  1.7700  1.7943  1.8252  1.9285  1.9517  1.9960  1.7406  1.7413
 134  1.636779  4.0983  4.4517  1.5468  1.1567  1.6549  1.7578  1.7822  1.8133  1.9170  1.9402  1.9847  1.7284  1.7291
 135  1.639019  4.0987  4.4480  1.5527  1.1427  1.6422  1.7453  1.7698  1.8011  1.9051  1.9285  1.9730  1.7160  1.7166
 136  1.641266  4.0991  4.4441  1.5586  1.1285  1.6291  1.7325  1.7571  1.7885  1.8929  1.9163  1.9609  1.7032  1.7038
 137  1.643514  4.0994  4.4400  1.5647  1.1139  1.6157  1.7193  1.7440  1.7754  1.8802  1.9036  1.9484  1.6900  1.6905
 138  1.645754  4.0997  4.4357  1.5708  1.0991  1.6019  1.7057  1.7305  1.7621  1.8671  1.8906  1.9355  1.6765  1.6770
 139  1.647983  4.1000  4.4312  1.5770  1.0841  1.5879  1.6919  1.7167  1.7484  1.8537  1.8772  1.9222  1.6627  1.6631
 140  1.650188  4.1002  4.4264  1.5831  1.0689  1.5735  1.6776  1.7025  1.7343  1.8398  1.8634  1.9085  1.6484  1.6489
 141  1.652345  4.1004  4.4215  1.5893  1.0537  1.5590  1.6632  1.6881  1.7200  1.8257  1.8493  1.8945  1.6341  1.6345
 142  1.654437  4.1005  4.4164  1.5954  1.0384  1.5443  1.6486  1.6735  1.7054  1.8113  1.8349  1.8802  1.6195  1.6199
 143  1.656462  4.1006  4.4113  1.6015  1.0232  1.5297  1.6340  1.6589  1.6909  1.7969  1.8205  1.8658  1.6049  1.6053
 144  1.658415  4.1006  4.4060  1.6074  1.0082  1.5150  1.6194  1.6443  1.6763  1.7823  1.8059  1.8513  1.5902  1.5907
 145  1.660301  4.1006  4.4007  1.6132  0.9934  1.5005  1.6048  1.6298  1.6618  1.7679  1.7914  1.8368  1.5757  1.5761
 146  1.662116  4.1005  4.3953  1.6189  0.9788  1.4860  1.5904  1.6153  1.6473  1.7534  1.7769  1.8224  1.5612  1.5617
 147  1.663868  4.1004  4.3898  1.6244  0.9644  1.4717  1.5760  1.6009  1.6329  1.7390  1.7624  1.8080  1.5469  1.5474
 148  1.665553  4.1003  4.3844  1.6298  0.9503  1.4576  1.5618  1.5867  1.6186  1.7247  1.7481  1.7936  1.5327  1.5332
 149  1.667178  4.1002  4.3789  1.6350  0.9365  1.4437  1.5478  1.5726  1.6045  1.7105  1.7338  1.7794  1.5187  1.5192
 150  1.668741  4.1000  4.3735  1.6402  0.9230  1.4299  1.5340  1.5587  1.5906  1.6964  1.7196  1.7653  1.5048  1.5054
 151  1.670243  4.0998  4.3681  1.6451  0.9097  1.4164  1.5203  1.5450  1.5768  1.6825  1.7057  1.7514  1.4912  1.4918
 152  1.671692  4.0996  4.3627  1.6500  0.8967  1.4031  1.5069  1.5316  1.5633  1.6688  1.6919  1.7376  1.4778  1.4784
 153  1.673087  4.0993  4.3574  1.6547  0.8840  1.3900  1.4936  1.5183  1.5499  1.6553  1.6783  1.7240  1.4645  1.4652
 154  1.674432  4.0991  4.3521  1.6594  0.8715  1.3771  1.4806  1.5052  1.5368  1.6419  1.6649  1.7106  1.4515  1.4522
 155  1.675729  4.0988  4.3468  1.6639  0.8593  1.3645  1.4678  1.4923  1.5238  1.6288  1.6516  1.6973  1.4386  1.4394
 156  1.676979  4.0985  4.3416  1.6683  0.8473  1.3519  1.4551  1.4795  1.5109  1.6157  1.6384  1.6841  1.4259  1.4267
 157  1.678187  4.0982  4.3362  1.6726  0.8354  1.3394  1.4424  1.4667  1.4980  1.6026  1.6252  1.6709  1.4132  1.4141
 158  1.679352  4.0978  4.3308  1.6768  0.8236  1.3269  1.4297  1.4539  1.4851  1.5893  1.6119  1.6575  1.4004  1.4014
 159  1.680480  4.0974  4.3253  1.6810  0.8119  1.3144  1.4169  1.4410  1.4721  1.5760  1.5984  1.6441  1.3876  1.3887
 160  1.681573  4.0969  4.3196  1.6851  0.8003  1.3018  1.4041  1.4281  1.4590  1.5626  1.5848  1.6305  1.3748  1.3759
 161  1.682630  4.0964  4.3138  1.6891  0.7888  1.2892  1.3911  1.4150  1.4458  1.5489  1.5711  1.6166  1.3618  1.3630
 162  1.683791  4.0958  4.3076  1.6933  0.7764  1.2756  1.3772  1.4010  1.4315  1.5342  1.5562  1.6017  1.3478  1.3491
 163  1.684958  4.0951  4.3008  1.6977  0.7634  1.2611  1.3623  1.3859  1.4163  1.5184  1.5402  1.5856  1.3329  1.3343
 164  1.686130  4.0943  4.2934  1.7022  0.7499  1.2458  1.3466  1.3700  1.4001  1.5016  1.5231  1.5685  1.3172  1.3187
