#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2741 1.8850E-02 1.8850E-02   0.07   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------  
#AGE= 0.800 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 158  2.273595  3.9277  3.6880  1.7708  0.4718  0.4136  0.2962  0.2451  0.2076  0.1065  0.0864  0.0705  0.2469  0.3004
 159  2.273610  3.9262  3.6884  1.7645  0.4902  0.4307  0.3092  0.2558  0.2163  0.1129  0.0915  0.0754  0.2590  0.3145
 160  2.273621  3.9247  3.6883  1.7586  0.5076  0.4473  0.3215  0.2656  0.2239  0.1183  0.0957  0.0793  0.2702  0.3280
 161  2.273635  3.9233  3.6883  1.7529  0.5243  0.4639  0.3336  0.2751  0.2314  0.1236  0.0998  0.0834  0.2812  0.3415
 162  2.273674  3.9196  3.6826  1.7438  0.5530  0.4939  0.3514  0.2857  0.2363  0.1233  0.0964  0.0796  0.2959  0.3630
 163  2.273720  3.9152  3.6723  1.7364  0.5782  0.5233  0.3649  0.2898  0.2333  0.1140  0.0835  0.0664  0.3054  0.3814
 164  2.273774  3.9100  3.6575  1.7307  0.6004  0.5504  0.3739  0.2881  0.2232  0.0961  0.0607  0.0431  0.3098  0.3959
 165  2.273874  3.9017  3.6221  1.7329  0.6096  0.5614  0.3613  0.2602  0.1813  0.0401 -0.0053 -0.0238  0.2897  0.3908
 166  2.273968  3.8960  3.5891  1.7430  0.5960  0.5461  0.3325  0.2214  0.1327 -0.0185 -0.0716 -0.0908  0.2555  0.3668
 167  2.274077  3.8905  3.5583  1.7519  0.5855  0.5350  0.3079  0.1870  0.0883 -0.0729 -0.1338 -0.1537  0.2255  0.3471
 168  2.274222  3.8840  3.5256  1.7585  0.5841  0.5340  0.2899  0.1568  0.0456 -0.1281 -0.1990 -0.2198  0.2008  0.3350
 169  2.274400  3.8770  3.4937  1.7624  0.5911  0.5406  0.2792  0.1338  0.0098 -0.1771 -0.2589 -0.2806  0.1831  0.3302
 170  2.274596  3.8703  3.4649  1.7644  0.6035  0.5522  0.2744  0.1175 -0.0187 -0.2186 -0.3111 -0.3337  0.1716  0.3310
 171  2.274802  3.8640  3.4393  1.7651  0.6194  0.5682  0.2739  0.1058 -0.0423 -0.2547 -0.3581 -0.3814  0.1646  0.3360
 172  2.275014  3.8582  3.4163  1.7648  0.6375  0.5864  0.2764  0.0976 -0.0616 -0.2860 -0.3997 -0.4238  0.1608  0.3435
