#AGE= 1.500 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 177  1.335443  3.7684  3.4755  1.1152  2.8160  2.6293  1.9996  1.6539  1.3325  0.8942  0.5954  0.5573  1.7777  2.1509
 178  1.335990  3.7650  3.4760  1.1013  2.8913  2.6860  2.0407  1.6881  1.3609  0.9133  0.6066  0.5677  1.8141  2.1962
 179  1.336505  3.7618  3.4773  1.0872  2.9660  2.7423  2.0821  1.7230  1.3904  0.9339  0.6196  0.5799  1.8511  2.2417
 180  1.337001  3.7587  3.4792  1.0730  3.0407  2.7984  2.1237  1.7583  1.4204  0.9553  0.6338  0.5932  1.8884  2.2874
 181  1.337492  3.7557  3.4814  1.0589  3.1159  2.8545  2.1655  1.7939  1.4509  0.9772  0.6484  0.6070  1.9259  2.3333
 182  1.338291  3.7510  3.4845  1.0374  3.2332  2.9409  2.2296  1.8482  1.4974  1.0104  0.6703  0.6275  1.9833  2.4040
 183  1.339189  3.7461  3.4849  1.0178  3.3516  3.0247  2.2900  1.8984  1.5394  1.0381  0.6861  0.6419  2.0366  2.4715
 184  1.340250  3.7409  3.4788  1.0031  3.4670  3.1002  2.3400  1.9372  1.5693  1.0522  0.6873  0.6412  2.0787  2.5295
 185  1.341535  3.7352  3.4617  0.9982  3.5668  3.1552  2.3676  1.9528  1.5754  1.0411  0.6622  0.6139  2.0977  2.5659
 186  1.342842  3.7306  3.4344  1.0073  3.6187  3.1687  2.3584  1.9335  1.5481  0.9992  0.6087  0.5584  2.0812  2.5640
 187  1.343958  3.7273  3.4054  1.0237  3.6308  3.1535  2.3274  1.8954  1.5045  0.9451  0.5464  0.4947  2.0450  2.5382
 188  1.344946  3.7249  3.3770  1.0425  3.6252  3.1265  2.2883  1.8509  1.4558  0.8883  0.4833  0.4304  2.0020  2.5031
 189  1.345860  3.7228  3.3493  1.0622  3.6103  3.0935  2.2455  1.8038  1.4050  0.8308  0.4208  0.3669  1.9559  2.4635
 190  1.346730  3.7210  3.3223  1.0824  3.5900  3.0571  2.2008  1.7553  1.3535  0.7734  0.3591  0.3042  1.9084  2.4214
