#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#AGE= 3.000 EEPS=272
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 120  0.985332  3.8965  4.2829  0.6879  3.2061  3.2929  3.0669  2.9434  2.8214  2.6548  2.5782  2.5617  2.9806  3.0919
 121  0.987172  3.8973  4.2799  0.6951  3.1881  3.2731  3.0488  2.9267  2.8064  2.6414  2.5663  2.5498  2.9634  3.0732
 122  0.989014  3.8981  4.2767  0.7023  3.1700  3.2531  3.0304  2.9098  2.7912  2.6277  2.5541  2.5376  2.9460  3.0543
 123  0.990859  3.8989  4.2734  0.7096  3.1517  3.2330  3.0119  2.8928  2.7758  2.6137  2.5416  2.5252  2.9283  3.0352
 124  0.992705  3.8997  4.2699  0.7170  3.1332  3.2127  2.9932  2.8755  2.7601  2.5995  2.5288  2.5124  2.9105  3.0160
 125  0.994552  3.9004  4.2663  0.7245  3.1145  3.1922  2.9743  2.8580  2.7442  2.5850  2.5157  2.4993  2.8924  2.9965
 126  0.996399  3.9012  4.2625  0.7320  3.0956  3.1715  2.9552  2.8403  2.7281  2.5703  2.5024  2.4860  2.8742  2.9769
 127  0.998246  3.9019  4.2586  0.7397  3.0766  3.1506  2.9359  2.8223  2.7117  2.5552  2.4886  2.4722  2.8557  2.9570
 128  1.000092  3.9026  4.2545  0.7474  3.0574  3.1296  2.9164  2.8042  2.6950  2.5398  2.4745  2.4581  2.8369  2.9370
 129  1.001933  3.9033  4.2502  0.7552  3.0379  3.1084  2.8966  2.7857  2.6780  2.5240  2.4600  2.4436  2.8180  2.9168
